eVyzCkEqQuM,16,chopping wood,train
eW-TbDZ9trw,45,playing badminton,train
eW02bM6VNTU,301,beat boxing,train
eW0xSVw2gXc,290,playing gong,test
eW1_7NRmh6I,150,frog croaking,test
eW2X9sVg_Lw,110,playing saxophone,train
eW4U9FbrQFw,100,lawn mowing,train
eW4_P7pVyAc,30,orchestra,train
eW6bMWsuPmI,30,driving motorcycle,train
eW7NGJkBoAM,70,people clapping,train
eW7_vMFcGRA,181,vacuum cleaner cleaning floors,train
eW7_vMFcGRA,379,vacuum cleaner cleaning floors,train
eWA7Vl4S3Uc,250,people crowd,train
eWAcGZWSY-0,40,"bird chirping, tweeting",train
eWChNU1CX1I,0,mouse clicking,train
eWChNU1CX1I,46,mouse clicking,train
eWCnPisZr-0,14,playing electronic organ,train
eWDCNlQ-GOI,30,ambulance siren,train
eWGGj4duzIo,110,female singing,test
eWL_FVRkk8Q,225,chimpanzee pant-hooting,test
eWMQxZbKbsc,30,goose honking,train
eWO0eR47rH8,18,playing synthesizer,train
eWO0eR47rH8,28,playing synthesizer,train
eWO7qLUgjjk,173,child singing,test
eWOjFVka5Js,15,playing oboe,train
eWOjFVka5Js,34,playing oboe,train
eWVvwMFKEvI,199,owl hooting,train
eWVvwMFKEvI,319,owl hooting,train
eWWAj0f0Kdo,2,tapping guitar,train
eW_MAQj0aIA,117,playing cello,train
eWb08BvL0ic,30,"playing marimba, xylophone",train
eWcp96t8jKY,30,machine gun shooting,train
eWcpGQ_rp78,210,male singing,train
eWe5BYiWGSk,90,splashing water,train
eWeJJ-4f4NA,65,playing volleyball,train
eWfkC7BfP6E,30,mouse squeaking,test
eWg3Z2LsQrk,96,hair dryer drying,train
eWgg76ouAgE,8,car engine knocking,train
eWgg76ouAgE,19,car engine knocking,train
eWhQHtqv654,38,pheasant crowing,train
eWhnIsEUblQ,150,skateboarding,train
eWimpQ3IuEY,122,sharpen knife,train
eWlRjkAZAJY,24,people slapping,train
eWlRjkAZAJY,152,people slapping,train
eWnbkayP55E,238,playing harp,train
eWpnnX8WPVE,176,"heart sounds, heartbeat",train
eWpnnX8WPVE,210,"heart sounds, heartbeat",train
eWsnTX9zkHI,530,playing drum kit,test
eWuGgNG-CS8,82,civil defense siren,train
eWvOCr__m5o,50,dog whimpering,test
eWvnrMnPJI4,315,playing clarinet,train
eWxRqVfMO-c,340,playing flute,train
eWzuDD-LzBQ,70,"bird chirping, tweeting",train
eX-rMWtD4ok,20,playing hammond organ,train
eX3qMFYFg_U,30,goose honking,train
eX49hrivNkw,410,ocean burbling,train
eX4xNyedp7M,510,"rowboat, canoe, kayak rowing",train
eX5Arj3tCtk,170,ambulance siren,train
eX5CjcYdOjY,140,playing bagpipes,train
eX5CjcYdOjY,161,playing bagpipes,train
eX5E8NerS6M,80,people burping,train
eX6QPVLl4uE,560,playing vibraphone,train
eX6f4m1LKG0,173,hail,train
eX6f4m1LKG0,384,hail,train
eX7-StW4zBc,26,"donkey, ass braying",train
eX77cIRA3XE,85,playing tambourine,train
eX77cIRA3XE,214,playing tambourine,train
eX7f47HaYog,60,"child speech, kid speaking",train
eX89Gr6wp0E,10,toilet flushing,train
eX9Os6asMA8,210,printer printing,train
eXBIe1xb2bM,30,people whistling,train
eXBaVsma73Q,301,playing saxophone,train
eXC_--5chow,50,people belly laughing,train
eXDupe3EWAY,120,chicken crowing,train
eXG4iCbfRps,439,beat boxing,train
eXKuOiUiMw0,50,horse neighing,train
eXLtOkiV4ss,23,strike lighter,train
eXM4tdaNR-M,56,alarm clock ringing,train
eXP0PAtydeI,5,cow lowing,train
eXQO67yTvpw,5,car engine knocking,train
eXQZvZbnxG0,0,car engine starting,train
eXRzIAa_FW0,30,"vehicle horn, car horn, honking",train
eXT8Drl2aBE,819,ripping paper,train
eXTErlP38Cc,60,"playing marimba, xylophone",train
eXUbdgwxCQw,155,cap gun shooting,train
eXUq-VMuRcI,41,cat caterwauling,train
eXVxTGS5N4s,580,eating with cutlery,train
eXXNMrSwIkA,25,cow lowing,train
eXXY7zj-A0Y,166,people slurping,train
eXZNsk0ix1w,23,"ice cream truck, ice cream van",train
eXZNsk0ix1w,155,"ice cream truck, ice cream van",train
eX_ijx3UnuU,277,playing double bass,train
eXbg-Y9XwaY,50,lawn mowing,train
eXcqC8KclXU,2,playing mandolin,train
eXcqC8KclXU,19,playing mandolin,train
eXj9OAik5cc,370,driving motorcycle,train
eXk93dN2oMI,30,pig oinking,train
eXkDr7HlT0k,0,baby crying,test
eXmkZykclbI,70,"race car, auto racing",train
eXqPYte8tvc,121,playing acoustic guitar,train
eXtB9EwR7UA,50,playing flute,train
eXvyQRJUUGc,380,driving motorcycle,train
eXx3oSZtHcw,30,playing cymbal,train
eXxyv10DSi4,77,playing snare drum,train
eXyu6P9dHvY,9,cricket chirping,train
eXyu6P9dHvY,63,cricket chirping,train
eY-Z97PApDo,90,stream burbling,train
eY3v_7vtnY4,30,playing harpsichord,train
eY6YuT2Bwxc,30,printer printing,train
eY7Rh5UeRjs,233,people whispering,train
eY7Rh5UeRjs,777,people whispering,train
eY92cG6F4Ic,0,toilet flushing,train
eYEwLrAGO64,179,mouse clicking,train
eYEwLrAGO64,240,mouse clicking,train
eYF6MbjBRqI,0,cricket chirping,train
eYF6MbjBRqI,13,cricket chirping,train
eYIH4_H9rsM,400,driving motorcycle,train
eYKuCdbNZN0,0,people crowd,train
eYPBxXLPSVA,30,fire crackling,test
eYSrcELEXy0,30,"engine accelerating, revving, vroom",train
eYUji0obNj0,50,playing squash,train
eYY4WhdlS2c,7,playing djembe,test
eYYS9qpkWpI,5,turkey gobbling,train
eYZfvk1S2p0,133,vacuum cleaner cleaning floors,train
eYZfvk1S2p0,248,vacuum cleaner cleaning floors,train
eYbDQnxjVdQ,86,playing squash,train
eYcLL5gdKMs,30,ocean burbling,train
eYdzHtczP_0,0,chimpanzee pant-hooting,train
eYeZTxCz2CI,52,"electric shaver, electric razor shaving",train
eYgbVaBSBtA,0,helicopter,train
eYkw-R5mpEs,102,playing gong,train
eYkw-R5mpEs,123,playing gong,train
eYlFemOl3nk,108,sharpen knife,train
eYlFemOl3nk,339,sharpen knife,train
eYmU1ABNp3U,2,elephant trumpeting,train
eYngZ5It0b8,30,mouse squeaking,test
eYonZUIaUBk,5,toilet flushing,train
eYsT4DfNwp8,0,playing tambourine,train
eYsT4DfNwp8,10,playing tambourine,train
eYxbAAcLzB4,0,foghorn,train
eYxbAAcLzB4,11,foghorn,train
eYyynPOf9BE,159,car engine knocking,train
eYyynPOf9BE,232,car engine knocking,train
eYzuvqhKV3c,16,car engine knocking,train
eZ0vQculf78,180,"railroad car, train wagon",train
eZ5iippq3rA,30,crow cawing,test
eZAwSHzBX-k,350,playing cello,train
eZGa_sYbq5A,10,ambulance siren,test
eZJDfLJey0w,430,playing bass guitar,train
eZLt1iU2c9s,14,baby laughter,train
eZLt1iU2c9s,32,baby laughter,train
eZPKIuXNLok,5,volcano explosion,train
eZPKIuXNLok,47,volcano explosion,train
eZSdzTTDsw8,147,dinosaurs bellowing,train
eZSdzTTDsw8,185,dinosaurs bellowing,train
eZSuBA9uSAE,1,playing sitar,train
eZUWezkGUo8,120,people farting,train
eZUfoLIVrJ8,220,opening or closing drawers,test
eZXQbMuNvHw,32,dog howling,train
eZZ3u2q9cIg,141,people eating noodle,train
eZbhvcBTzcw,6,sheep bleating,train
eZeWOTJpFTw,170,"child speech, kid speaking",train
eZgDoq5vasI,60,black capped chickadee calling,train
eZh5AI2RXq4,3,missile launch,train
eZjZDRMMUoE,30,driving buses,train
eZlwJf9ogRA,47,beat boxing,train
eZm24b1rKXQ,89,chainsawing trees,train
eZm5FEqaAUg,30,police car (siren),train
eZnOVrSzUDg,24,people burping,train
eZnOVrSzUDg,86,people burping,train
eZottcFH4p4,134,playing clarinet,train
eZpWgZkb-G8,80,playing accordion,train
eZpdCU0u5sA,6,people burping,train
eZqotpr9hrU,135,cricket chirping,train
eZtNB4BKYRo,173,playing erhu,train
eZvK9ni9wSc,10,ocean burbling,train
e_-lAh6TQzg,0,chicken crowing,train
e_0MXNf11bE,187,playing didgeridoo,train
e_1Ek9B-NMA,30,people whispering,train
e_2-tPyNgcw,90,playing saxophone,train
e_2FygdWh9w,10,"race car, auto racing",train
e_2gAZvQTxY,30,orchestra,train
e_34bu1mIDU,155,people burping,train
e_3GUZmPFBI,20,playing erhu,train
e_3GUZmPFBI,48,playing erhu,train
e_5zLs-7iuc,51,playing oboe,test
e_9Z9r1Rrzc,30,"playing violin, fiddle",train
e_DJblp9B-0,88,people whistling,train
e_DJblp9B-0,165,people whistling,train
e_DeEDpWnP4,83,playing cymbal,train
e_EPzrNLJk4,80,playing tympani,train
e_EPzrNLJk4,386,playing tympani,train
e_Oh_UNBc3E,60,playing snare drum,train
e_OkogXlY4M,10,playing banjo,train
e_PmQktjt4I,505,"electric shaver, electric razor shaving",train
e_RYw29i6Vo,18,fox barking,train
e_RYw29i6Vo,28,fox barking,train
e_Th1zLosyk,91,people shuffling,train
e_Uk4Go1WB4,326,playing clarinet,train
e_Uk4Go1WB4,342,playing clarinet,train
e_UwVM4bVHo,49,singing bowl,train
e_VSWslVyYc,5,"ice cream truck, ice cream van",train
e_VSWslVyYc,18,"ice cream truck, ice cream van",train
e__fLcx0hhY,19,vacuum cleaner cleaning floors,train
e__fLcx0hhY,98,vacuum cleaner cleaning floors,train
e_aS234y8Dg,70,chicken clucking,train
e_cwI3trjMY,216,playing bass drum,train
e_cwI3trjMY,342,playing bass drum,train
e_czu5UobNY,128,skiing,train
e_ddCEby2Qk,19,vacuum cleaner cleaning floors,train
e_ddCEby2Qk,44,vacuum cleaner cleaning floors,train
e_e2R39MOJ0,0,chinchilla barking,train
e_e31048V2k,0,goose honking,train
e_f21W36w0M,70,people cheering,train
e_fSIUkxCi8,25,gibbon howling,train
e_fSIUkxCi8,37,gibbon howling,train
e_gt0n-3WUg,0,ripping paper,train
e_htevtl6sg,23,playing table tennis,train
e_mlBDj-Xv0,2,police car (siren),train
e_pakVmkx00,498,playing squash,train
e_pakVmkx00,512,playing squash,train
e_qoDDQRnqk,60,playing trombone,train
e_rAXhiqVZE,200,playing piano,train
e_rLZ2XiKeU,42,ripping paper,train
e_rLZ2XiKeU,58,ripping paper,train
e_xdN0ajlLk,20,dog barking,train
e_ySE_yqUyg,130,"electric shaver, electric razor shaving",test
e_zE71mlOh8,56,playing lacrosse,train
ea-JtWXILpc,50,people giggling,train
ea13BpdZruU,72,playing sitar,train
ea13BpdZruU,119,playing sitar,train
ea1IzhtPQyg,70,helicopter,train
ea3zTNlYfJY,116,playing banjo,train
ea4qwIk76fI,11,playing bongo,train
ea5R8TOVyik,5,"engine accelerating, revving, vroom",train
eaAoblqxC70,9,baby babbling,train
eaAoblqxC70,65,baby babbling,train
eaCEhB62Tzo,277,car engine idling,test
eaEGvLqhuxw,0,skateboarding,train
eaEb3I_7JEk,240,playing snare drum,train
eaFPbu1lP88,30,people whispering,test
eaHpZtEfqCg,30,basketball bounce,test
eaHvLhaTP30,223,slot machine,train
eaJ2NhIodeo,10,ocean burbling,train
eaJ8zvc_YrE,20,playing glockenspiel,train
eaLHv2zcQMw,38,black capped chickadee calling,test
eaLhdHS_3uU,130,driving motorcycle,test
eaOpUkcJTys,20,people coughing,train
eaPN3rH92q4,160,helicopter,train
eaS_ZGtgOlg,82,tap dancing,train
eaVBbKRl20s,120,playing accordion,train
eaVFZjVGXhk,70,playing saxophone,train
eaXmIPHrHmY,54,cat caterwauling,train
eaYJfcK4R-o,30,"pigeon, dove cooing",test
eaYiV8B__HU,87,striking bowling,train
eaYiV8B__HU,805,striking bowling,train
eaZgnTEGuLI,0,playing drum kit,train
eacO5defl18,69,playing trombone,train
eacxSDI56D8,117,machine gun shooting,train
eacxSDI56D8,330,machine gun shooting,train
eaeomCv-kS4,30,playing accordion,train
eafQq2xOCB0,30,playing flute,test
eagPZ_x3WIE,140,people sniggering,train
eahfUXZrEN0,0,raining,train
eaisBPKb2wM,0,skateboarding,train
eaoDjo9Sghk,290,people sniggering,train
eaohIg9zzA8,39,cat purring,train
eaohIg9zzA8,77,cat purring,train
ear0KwYibss,89,dinosaurs bellowing,train
easwUU9hnNM,0,beat boxing,train
eat-l68_vLg,97,bowling impact,train
eat4Uuyau2M,130,playing drum kit,train
eatF0Ou2lwQ,0,playing piano,train
eax9uKSAKrA,100,playing piano,train
eay1qka3QZs,37,tap dancing,train
eayGg2OlHOw,10,playing piano,test
eaykbyC_VGg,7,cat purring,train
eb-6-U_Gm-8,33,elk bugling,test
eb-cfefxqEA,30,toilet flushing,train
eb0vbzIlhKA,100,eating with cutlery,train
eb0vbzIlhKA,216,eating with cutlery,train
eb1X3b1x25I,105,people eating crisps,test
eb4hU1phVv4,11,crow cawing,train
eb8SGIofp5w,30,people farting,test
ebAGD4HDPBk,782,"heart sounds, heartbeat",train
ebAGD4HDPBk,975,"heart sounds, heartbeat",train
ebBAgYgS2FQ,71,skiing,train
ebD27_V9zCI,33,sheep bleating,test
ebD27_V9zCI,136,sheep bleating,test
ebFMqQcBFE4,2,police car (siren),train
ebG5yq45XNQ,370,wind noise,train
ebG6reTaEPU,0,train horning,train
ebKlAIROx1c,90,people slapping,test
ebKqlayfLtQ,56,airplane flyby,train
ebKqlayfLtQ,70,airplane flyby,train
ebM0bQw6iBc,10,"vehicle horn, car horn, honking",train
ebNeDb3RI1g,37,lions growling,train
ebOlwhjteLU,0,dinosaurs bellowing,train
ebPT87VlxTg,0,church bell ringing,train
ebQr-rq1dCY,90,playing clarinet,train
ebRLSVHIGEE,50,thunder,test
ebVNYBQEc0A,30,playing trombone,train
ebWODzgkGZM,6,air conditioning noise,train
ebZP1H5SJNk,59,people burping,train
eb_NEHYPYMk,140,ocean burbling,train
ebayuQ0iXRI,390,people crowd,train
ebcjSzi2Wr8,29,police radio chatter,train
ebcjSzi2Wr8,100,police radio chatter,train
ebeVxSElKgY,6,people gargling,train
ebhtW1tIXRY,2,"donkey, ass braying",train
ebiLwBRfjXo,100,missile launch,train
ebplVxmfe-E,1,people whistling,train
ebq8ROjY1FM,30,baby laughter,train
ebqIU1gIe7k,35,cell phone buzzing,test
ebt3qfBTK4I,61,slot machine,train
ebtGRvP3ILg,87,skiing,train
ebvV-vMMmpg,38,pheasant crowing,test
ebvreTqwPEs,220,mouse pattering,train
ebwB4hu97Ys,447,playing cornet,train
ebyn4LqZz0A,22,baby laughter,train
ec0M3QjSFkQ,30,playing harp,train
ec0UcmAr4_E,1,elk bugling,train
ec2JfHharlo,119,cheetah chirrup,train
ec2JfHharlo,132,cheetah chirrup,train
ec4yv7FVOQQ,101,people sneezing,train
ec5KdInE4pM,776,magpie calling,train
ec8SPZTmZhk,91,people marching,train
ec9XmxynBAU,0,playing saxophone,train
ecDO9U5P_Gg,9,playing zither,train
ecDO9U5P_Gg,42,playing zither,train
ecIANBuBW34,72,people burping,train
ecIRGXXNoi0,42,playing didgeridoo,train
ecJ9GJWsuDg,15,mouse clicking,train
ecMzCmx4QOU,5,playing bassoon,train
ecSYaevrcDE,121,pheasant crowing,train
ecSYaevrcDE,136,pheasant crowing,train
ecShD50PXC0,722,playing hockey,train
ecShD50PXC0,932,playing hockey,train
ecTCRV3F9Lo,241,playing zither,train
ecTDu-EX3WE,19,car engine knocking,train
ecTDu-EX3WE,40,car engine knocking,train
ecTZntt_-hQ,125,pheasant crowing,train
ecTZntt_-hQ,222,pheasant crowing,train
ecWuTAI8WZA,228,tap dancing,train
ecXMDZKLheU,79,people shuffling,train
ecY_8mNXd1w,237,tap dancing,train
eciXo-ZnQv0,14,beat boxing,train
eckj7n3d2Vc,2,"bird chirping, tweeting",train
ecl9pn4QH4Q,300,mosquito buzzing,train
ecl9pn4QH4Q,410,mosquito buzzing,train
eclMIOjgXpw,230,playing cymbal,train
ecosPpMhf6U,30,playing bagpipes,train
ecq96FWbCF0,37,gibbon howling,train
ecq96FWbCF0,116,gibbon howling,train
ecrdsx4xuiY,1,cow lowing,test
ecsjEU5EWf0,20,"engine accelerating, revving, vroom",train
ect-u9VJtdg,83,playing vibraphone,train
ect-u9VJtdg,95,playing vibraphone,train
ecuTLaXaVs8,30,"playing marimba, xylophone",train
ecvBl7tM_pE,280,turkey gobbling,train
ecwUhmLkdpc,0,civil defense siren,train
ecy6bOYEJyY,123,basketball bounce,train
ecz5-xnHJWM,60,playing banjo,train
ed4wVB_RhHw,11,baby crying,train
ed8ZIfntNAs,174,playing cello,train
edC_x77tRXw,17,playing volleyball,train
edIvQfgkjgI,86,people shuffling,train
edIvQfgkjgI,116,people shuffling,train
edKFpadnEpQ,60,playing accordion,train
edKvAj0fYxQ,30,playing acoustic guitar,test
edLSZsD7G4o,52,singing choir,train
edLSZsD7G4o,105,singing choir,train
edNALevid5E,16,firing muskets,train
edNEythPWSA,210,playing drum kit,train
edObQJBoSPU,60,helicopter,test
edOhToagR1k,356,chainsawing trees,train
edPrj723yog,63,striking bowling,train
edPwNW9ORsg,56,people farting,train
edQ-qJnZNJo,370,playing snare drum,train
edQmJsXx-2k,50,electric grinder grinding,train
edT17zjPBxI,20,splashing water,train
edURVX9B3Sc,30,car passing by,train
edUn1lUWCa4,80,people sniggering,train
edUybfjS1kM,118,train horning,train
edVCy4Tp8D4,37,otter growling,train
edVCy4Tp8D4,148,otter growling,train
eda3tQWoSNQ,53,playing timbales,train
edaHyeIxzcI,108,airplane,train
edaHyeIxzcI,124,airplane,train
edbDa9knxwE,364,machine gun shooting,train
edc1J7HJCg8,89,airplane flyby,train
edc1J7HJCg8,130,airplane flyby,train
edc34mHxgoc,0,playing ukulele,train
edc34mHxgoc,92,playing ukulele,train
edd741iRPxc,30,playing cello,train
eddv2gWkR1s,86,airplane flyby,train
edftx2y4RxY,1,tractor digging,train
edlRpDHkz8A,30,playing cello,train
edo0FqKspI4,20,"railroad car, train wagon",train
edq5r8NH7NU,121,sloshing water,train
edq5r8NH7NU,184,sloshing water,train
edqvgJvxInw,30,orchestra,train
edrLhGhyt9A,98,playing tambourine,train
edrLhGhyt9A,113,playing tambourine,train
edrSDtZN8pQ,34,mouse pattering,train
edsBWSssJfc,20,helicopter,train
edxZzqEG7GQ,12,sloshing water,train
edyApoNN6Eo,1,skiing,train
ee-0JGvEIng,30,driving motorcycle,test
ee3cKsnuFW0,30,people running,train
ee3fmUVTpHA,109,cat purring,train
ee3fmUVTpHA,207,cat purring,train
ee4cwzcljos,19,ambulance siren,train
ee92koqZses,7,sea waves,train
ee92koqZses,50,sea waves,train
eeBVDp3aCUg,30,dog bow-wow,train
eeG5d-BMKjA,90,people screaming,train
eeGCmxvc6Us,60,people coughing,train
eeGLkyQzjDE,27,dog growling,train
eeGLkyQzjDE,37,dog growling,train
eeGt0pgL1xk,500,eating with cutlery,train
eeHNVVcuSVs,261,playing synthesizer,train
eeHNVVcuSVs,271,playing synthesizer,train
eeKgJWnHe2Q,11,playing gong,train
eeKgJWnHe2Q,286,playing gong,train
eeKkss5o7Sk,12,people cheering,train
eePh_tVrz2Y,30,ambulance siren,train
eeSwVWKJ0CA,102,people booing,train
eeTie7SzRFw,44,sea lion barking,train
eeTie7SzRFw,96,sea lion barking,train
eeZ8P9lmQ6U,48,magpie calling,test
eeZdgBC2DUY,30,goose honking,train
ee_Ha8ChUHo,30,people crowd,train
eebBjs507Yc,3,airplane flyby,train
eecBXsP8ZpM,59,people booing,train
eedh7mhwiZg,0,ambulance siren,train
eehDZA-FYGU,20,skateboarding,train
eeiDM1H_Y-w,20,toilet flushing,test
eenF06HLDhA,52,underwater bubbling,train
eenF06HLDhA,277,underwater bubbling,train
eeo0xZdiohM,30,driving buses,train
eepCq4DE4ZU,167,bouncing on trampoline,train
eepx3mu2ZXE,237,ripping paper,train
eepx3mu2ZXE,271,ripping paper,train
eeqAUWORR08,50,ocean burbling,train
eeqL44F9hDo,30,playing harp,train
eeqmK_ApLtM,140,sliding door,train
eer5Ucot2U0,212,sliding door,train
eerqe-GrAds,6,playing bass drum,train
eerqe-GrAds,277,playing bass drum,train
eeuYUpMPnh4,42,mynah bird singing,train
eev8PnamjKA,288,playing synthesizer,train
eev8PnamjKA,298,playing synthesizer,train
eewxnY1pYNE,30,"pigeon, dove cooing",train
eez9CpIrmw8,12,playing tabla,train
eez9CpIrmw8,77,playing tabla,train
ef--sUpVsVA,27,wood thrush calling,train
ef-aEo1qY0s,90,people whispering,train
ef3ijz8zP7w,150,male singing,train
ef60mRKDxnc,50,playing saxophone,train
ef6Qf7E6BoQ,140,driving motorcycle,train
ef7EjtZAHps,410,people screaming,train
ef7hxg_LBJk,140,people gargling,train
ef7hxg_LBJk,192,people gargling,train
efNkVin-yIE,90,playing cello,train
efTB3oBMq3w,30,"bird chirping, tweeting",train
efTqQc-oSrE,30,"bird chirping, tweeting",train
efUPI-PAhyQ,18,mynah bird singing,test
efV0nfJdShk,80,playing erhu,train
efYbEjqviJg,38,playing ukulele,train
efYbEjqviJg,59,playing ukulele,train
efZe222DfUE,80,orchestra,train
ef_lWgXBXZI,15,playing saxophone,train
efcLsg8QPjc,270,dog growling,train
efchS6a9Zhw,0,police car (siren),train
efdolU17HVI,16,frog croaking,train
efdolU17HVI,156,frog croaking,train
efdxEt-A1K0,5,"cattle, bovinae cowbell",train
efdxEt-A1K0,15,"cattle, bovinae cowbell",train
efftk-hZrNI,3,crow cawing,train
efi0-5LXMO0,65,owl hooting,train
efi0-5LXMO0,108,owl hooting,train
efitl41D7dY,114,playing darts,train
efitl41D7dY,146,playing darts,train
efjoT82zC1w,1,fireworks banging,test
efmP2CjKSKE,323,planing timber,train
efmP2CjKSKE,336,planing timber,train
efpDXfja0Hs,30,playing harpsichord,train
efpXbRdinWs,403,playing gong,train
efpXbRdinWs,473,playing gong,train
efrtOHVWF7c,381,playing volleyball,train
efsafPJzIKY,24,missile launch,train
eft4RfGoQWE,0,helicopter,train
efvd4zRpudA,30,people sobbing,train
efw8cV8vPPo,30,"pigeon, dove cooing",train
efwlSHjriDg,0,playing table tennis,train
efxtnfgq9pU,90,playing cymbal,train
efygGgX2tBc,42,singing bowl,train
efzacDExwng,4,fire crackling,train
efzacDExwng,71,fire crackling,train
eg-vJOCRwmo,622,people eating noodle,test
eg1wzuBngk8,30,printer printing,train
eg3CgoS3qyY,137,"rowboat, canoe, kayak rowing",train
eg3WShSEfxE,30,driving buses,train
eg4QmXoWA8s,100,people sniggering,train
eg4fOCXzpE4,218,lathe spinning,train
eg4fOCXzpE4,256,lathe spinning,train
eg5ZnC_vXYM,312,yodelling,train
eg5gTw-l7n4,30,playing flute,train
eg5gozionuA,5,baby babbling,train
eg5gozionuA,17,baby babbling,train
eg9uborg-1A,160,lawn mowing,train
egAvfHNGNYk,1,yodelling,train
egAwivSZqsw,0,playing ukulele,train
egAwivSZqsw,5,playing ukulele,train
egCEf4ruyDI,1,goose honking,train
egCEf4ruyDI,16,goose honking,train
egD56A9G3Nw,30,driving motorcycle,train
egDeJe_n3_U,0,playing saxophone,train
egDeJe_n3_U,278,playing saxophone,train
egEKOhgBuwQ,560,wind noise,train
egHXdeEKrlM,39,hail,train
egHXdeEKrlM,122,hail,train
egOiQcmZnqY,35,tornado roaring,train
egOxh0v9y64,39,playing tabla,train
egQTQGPJ10g,75,ice cracking,train
egRrOO-xcw0,80,people burping,train
egS5shm7zpQ,30,playing drum kit,train
egVoraP22aA,312,playing timbales,train
eg_OFyxYGh4,0,stream burbling,train
eg_cliZWD_Q,460,playing bagpipes,train
egb6Cuoph0k,60,"male speech, man speaking",train
egbPB-4pJ6o,19,civil defense siren,train
egbPB-4pJ6o,30,civil defense siren,train
egcaX9u1pTE,100,playing hammond organ,train
egeBvkvjMEk,40,playing drum kit,train
egepx_W4D2g,180,ambulance siren,train
egh0nBqSAlI,1,pheasant crowing,train
egiLUdxtIQg,3,coyote howling,train
egiLUdxtIQg,14,coyote howling,train
egl0lcroUfw,40,people sneezing,train
egl0lcroUfw,62,people sneezing,train
eglCTHg_yGo,9,typing on typewriter,train
eglCTHg_yGo,26,typing on typewriter,train
egmSnublVwc,80,playing harp,train
egq3Z_2dg7g,633,playing tympani,test
egr2mrwe11M,30,playing electric guitar,train
egrkLesI53s,62,singing bowl,train
egvmvad2j9I,300,helicopter,train
egx0HUjfeeA,146,orchestra,train
eh0dBzZpWCI,10,people sniggering,train
eh3_yO6RMZs,16,sheep bleating,train
eh4G3GMnOnc,4,tap dancing,train
eh6DPOLf0Yg,10,playing cymbal,train
eh8-kuetRbs,20,people cheering,train
eh8CidQgbCE,480,waterfall burbling,train
eh9TW2nS6oQ,92,playing cornet,train
ehBX5I8U178,0,skidding,train
ehHAT1Y4ceo,3,train wheels squealing,train
ehI_S89tHC0,318,scuba diving,train
ehJ22gBdPzQ,160,playing trombone,train
ehLIpdUHydU,86,beat boxing,train
ehMAmSwqiaA,61,people battle cry,test
ehMAmSwqiaA,75,people battle cry,test
ehMLK2EC1n4,30,dog barking,train
ehNsFWCj-QM,209,playing erhu,train
ehO9ELE6ML8,74,fire truck siren,train
ehXGQf2I0_0,0,ice cracking,train
ehXYili6bZE,20,"railroad car, train wagon",train
ehYUGKzIb-8,57,vacuum cleaner cleaning floors,train
ehaNKkrLRRs,175,arc welding,train
ehb8E6N3elI,10,fireworks banging,train
ehbnHa3XvqM,23,playing cornet,train
ehbnHa3XvqM,70,playing cornet,train
ehcGYpcyJSg,69,chimpanzee pant-hooting,train
ehcrypcOKS8,30,"male speech, man speaking",train
ehd36vjjop0,0,playing bagpipes,train
ehd36vjjop0,100,playing bagpipes,train
ehdvHAsbzdU,22,fire crackling,train
ehdvHAsbzdU,120,fire crackling,train
eheIaq-diTo,0,"race car, auto racing",train
ehhMjlXEkNA,30,turkey gobbling,train
ehhUGcSLoQs,190,singing choir,train
ehhmTN-d9Og,22,goose honking,train
ehhmTN-d9Og,44,goose honking,train
ehhwv9oFutM,1,civil defense siren,train
ehi-2vwsrjw,42,playing cornet,train
ehi-2vwsrjw,62,playing cornet,train
ehlYQr1OMxY,92,playing volleyball,test
ehnGYrg3Vaw,97,lighting firecrackers,train
ehnGYrg3Vaw,252,lighting firecrackers,train
ehsO5vGfI0w,20,playing snare drum,train
ehw6y3_g-8A,319,ripping paper,train
ehw6y3_g-8A,757,ripping paper,train
ehxbLaJSGMM,26,"bird chirping, tweeting",test
ehyFAjybnSo,26,crow cawing,train
ehyFAjybnSo,36,crow cawing,train
ehyFFZxx3gc,125,playing theremin,train
ehyFFZxx3gc,173,playing theremin,train
ehyFo8vbXXw,77,bird squawking,train
ei0mTXcKwQA,30,"race car, auto racing",train
ei1R2HgHktw,30,fireworks banging,train
ei1sAmfM5Ok,9,"cattle, bovinae cowbell",train
ei1sAmfM5Ok,46,"cattle, bovinae cowbell",train
ei4g7qJrD7s,59,lip smacking,train
ei4g7qJrD7s,77,lip smacking,train
ei5Y2LpOjWE,73,woodpecker pecking tree,train
ei5lo4uL4Fg,131,tap dancing,train
ei6Cyt3d-5k,50,playing bass guitar,train
ei9uqOl_yx0,21,playing timbales,train
ei9uqOl_yx0,64,playing timbales,train
eiCCebANVX8,0,people nose blowing,train
eiCJUyj6r-Y,0,playing tennis,train
eiCJUyj6r-Y,24,playing tennis,train
eiFDOcjspSg,121,striking pool,train
eiHctKt5YIA,10,"motorboat, speedboat acceleration",train
eiIbeHUxBXg,179,volcano explosion,train
eiIbeHUxBXg,196,volcano explosion,train
eiM2OnJ35dk,382,tractor digging,train
eiNBU6sy_ro,160,ambulance siren,train
eiNIYXbm9uc,20,playing harpsichord,train
eiPQTxnVO5k,30,police car (siren),train
eiPwgbsWrus,24,lighting firecrackers,train
eiPwk5lxnuQ,27,playing tabla,train
eiPwk5lxnuQ,167,playing tabla,train
